"","Wood","Oven","Phase","IO_02L_Avg","UO_02_Avg","AO_02_Avg","IO_04R_Avg","FB_01_Avg","IO_01T_Avg","SA_01_Avg","P_01_Avg","AO_01_Avg","Roofline","Chimney","NO","SO2","CO","CO2","O2","PM (mg/m3)"
"5391","M","O","Low",213.2,236.7,175.2,167.1,640.4,203,230.3,241.5,225.4,65.37,107.3,18.2692,8.000584,3711.899,1.124181,18.72008,0.163
"5392","M","O","Low",212.8,236,174.8,166.9,639.5,202.8,229.8,243.2,224,65.32,107,18.09153,7.833699,3660.418,1.118498,18.74737,0.164
"5393","M","O","Low",212.5,235.3,174.4,166.6,638.6,202.5,229.3,244.9,222.7,65.26,106.8,17.91471,7.834437,3671.702,1.10882,18.77057,0.149
"5394","M","O","Low",212.2,234.6,174,166.4,637.7,202.3,228.7,246.4,221.4,65.19,106.5,17.91499,7.599373,3654.703,1.10675,18.77641,0.13
"5395","M","O","Low",211.9,233.9,173.6,166.1,636.8,202,228.2,247.6,220.2,65.12,106.3,17.38387,7.432761,3644.234,1.099717,18.81049,0.135
"5396","M","O","Low",211.5,233.2,173.2,165.9,636,201.7,227.6,248.8,219,65.04,106,16.85222,7.365025,3664.795,1.097092,18.83447,0.129
"5397","M","O","Low",211.2,232.6,172.8,165.6,635.2,201.4,227,250,218,64.97,105.8,16.49826,7.198403,3672.54,1.084113,18.85719,0.112
"5398","M","O","Low",210.8,231.9,172.3,165.3,634.2,201.1,226.5,251.1,216.9,64.88,105.6,15.96679,7.335212,3674.379,1.077017,18.87612,0.112
"5399","M","O","Low",210.4,231.2,171.9,165.1,633.3,200.7,225.9,251.9,215.7,64.8,105.3,15.79,7.472249,3697.001,1.067716,18.88165,0.112
"5400","M","O","Low",210.1,230.6,171.4,164.8,632.5,200.4,225.3,252.4,214.6,64.7,105.1,15.43577,7.404569,3701.312,1.062282,18.89553,0.11
"5401","M","O","Low",209.7,230,171,164.5,631.6,200.1,224.7,253.1,214,64.6,104.9,14.72666,7.336804,3761.738,1.062072,18.91068,0.112
"5402","M","O","Low",209.3,229.4,170.6,164.2,630.8,199.7,224.1,253.4,213.5,64.49,104.7,14.37239,7.405468,3793.73,1.046548,18.92835,0.114
"5403","M","O","Low",208.9,228.8,170.2,163.9,630,199.4,223.5,253.3,212.8,64.37,104.5,14.01803,7.474225,3825.022,1.039336,18.94728,0.109
"5404","M","O","Low",208.5,228.3,169.9,163.6,629.4,199.1,222.9,253.2,212.1,64.23,104.3,13.66383,7.611239,3815.757,1.031397,18.97884,0.111
"5405","M","O","Low",208.2,227.7,169.5,163.3,628.9,198.7,222.3,252.5,211.5,64.09,104.1,12.77696,7.778941,3818.165,1.028377,19.0104,0.107
"5406","M","O","Low",207.8,227.1,169,163,628.3,198.4,221.7,251.8,210.7,63.94,103.9,12.42274,8.349587,3838.458,1.020196,19.03564,0.113
"5407","M","O","Low",207.4,226.5,168.6,162.7,627.7,198,221.1,251.3,210,63.8,103.7,11.71305,9.193737,3880.307,1.022947,19.06341,0.111
"5408","M","O","Low",207,225.9,168.2,162.4,627,197.6,220.5,250.7,209.3,63.64,103.5,11.00377,9.795698,3897.937,1.016455,19.08234,0.114
"5409","M","O","Low",206.6,225.3,167.9,162.1,626.3,197.3,219.9,249.7,208.4,63.49,103.2,10.82644,9.864825,3888.316,1.009954,19.09496,0.137
"5410","M","O","Low",206.2,224.7,167.5,161.8,625.5,196.9,219.3,248.7,207.5,63.38,103,10.64939,9.697803,3861.106,1.003168,19.11215,0.171
"5411","M","O","Low",205.8,224.1,167.1,161.5,624.6,196.6,218.7,247.6,206.6,63.27,102.8,10.47214,9.630446,3850.885,1.000356,19.11263,0.188
"5412","M","O","Low",205.4,223.5,166.7,161.2,623.6,196.2,218.1,246.4,205.7,63.16,102.5,10.82739,9.364681,3868.512,0.9974516,19.1139,0.215
"5413","M","O","Low",204.9,222.8,166.3,160.9,622.7,195.8,217.5,245.4,204.8,63.07,102.4,10.8277,8.924216,3856.109,0.9944174,19.11846,0.211
"5414","M","O","Low",204.5,222.2,165.9,160.6,621.7,195.5,216.9,244.1,203.8,62.98,102.1,11.00575,8.924834,3816.284,0.9897559,19.13361,0.19
"5415","M","O","Low",204.1,221.6,165.5,160.3,620.7,195.1,216.3,242.5,202.7,62.89,101.9,10.82877,8.795737,3799.477,0.9884417,19.13865,0.167
"5416","M","O","Low",203.7,220.9,165,160,619.8,194.7,215.7,240.6,201.3,62.8,101.6,10.65194,8.758654,3782.369,0.9737202,19.15254,0.163
"5417","M","O","Low",203.3,220.2,164.7,159.7,618.8,194.3,215.1,238.7,199.9,62.69,101.2,10.65263,8.797076,3760.461,0.9526507,19.15885,0.158
"5418","M","O","Low",202.9,219.4,164.2,159.4,617.9,193.9,214.5,236.5,198.4,62.61,100.9,10.47536,8.592761,3716.789,0.9525914,19.17575,0.148
"5419","M","O","Low",202.4,218.7,163.8,159.1,616.9,193.5,213.9,234.2,196.9,62.55,100.6,10.4758,8.425731,3675.022,0.9466316,19.18283,0.139
"5420","M","O","Low",202,218,163.3,158.7,615.9,193.1,213.3,231.7,195.2,62.47,100.2,10.47596,8.327518,3645.132,0.9470304,19.18332,0.137
"5421","M","O","Low",201.6,217.2,162.8,158.4,615,192.7,212.7,229.2,193.7,62.39,99.9,10.65396,8.396513,3621.081,0.9462293,19.1972,0.129
"5422","M","O","Low",201.1,216.4,162.3,158,613.9,192.3,212.1,226.8,192.2,62.3,99.6,10.47654,8.396901,3594.928,0.9401558,19.20681,0.121
"5423","M","O","Low",200.7,215.6,161.8,157.7,612.9,191.9,211.5,224.6,190.7,62.23,99.3,10.47697,8.633282,3578.448,0.9354299,19.20808,0.117
"5424","M","O","Low",200.3,214.9,161.3,157.4,611.8,191.5,211,222.5,189.3,62.14,99,10.29929,8.634118,3557.553,0.9304678,19.21614,0.115
"5425","M","O","Low",199.8,214.2,160.8,157,610.7,191.1,210.4,220.7,188.1,62.04,98.7,10.12231,8.497566,3509.117,0.9269265,19.23963,0.11
"5426","M","O","Low",199.4,213.5,160.3,156.7,609.7,190.7,209.8,219.1,187,61.94,98.4,9.944628,8.597204,3480.99,0.9228031,19.2472,0.111
"5427","M","O","Low",198.9,212.8,159.8,156.3,608.5,190.2,209.2,217.6,185.9,61.83,98.1,9.767615,8.498691,3451.565,0.9210454,19.25983,0.117
"5428","M","O","Low",198.5,212.1,159.3,156,607.4,189.8,208.6,216.2,185,61.71,97.9,9.76777,8.331735,3438.383,0.9168925,19.26109,0.119
"5429","M","O","Low",198.1,211.4,158.8,155.6,606.4,189.3,208,214.7,184,61.57,97.6,9.590671,8.332247,3416.452,0.9111341,19.27371,0.106
"5430","M","O","Low",197.6,210.8,158.4,155.3,605.3,188.9,207.4,213.1,183.1,61.43,97.4,9.591068,8.264307,3422.425,0.9081945,19.2775,0.1
"5431","M","O","Low",197.2,210.1,157.9,154.9,604.3,188.4,206.8,211.6,182.2,61.3,97.1,9.591445,8.264728,3388.26,0.9060548,19.28633,0.096
"5432","M","O","Low",196.8,209.5,157.5,154.6,603.2,188,206.2,210,181.5,61.18,96.9,9.414214,8.333698,3384.524,0.8940254,19.29517,0.096
"5433","M","O","Low",196.3,208.8,157,154.3,602.1,187.5,205.7,208.5,180.7,61.07,96.6,9.236814,8.265655,3340.161,0.8940948,19.31536,0.097
"5434","M","O","Low",195.9,208.2,156.6,153.9,601,187.1,205.1,207.1,179.9,60.95,96.4,9.237334,8.296706,3329.269,0.8928289,19.32041,0.093
"5435","M","O","Low",195.4,207.6,156.2,153.6,599.9,186.6,204.5,205.8,179.2,60.82,96.2,9.237499,8.167645,3313.426,0.8848802,19.32546,0.09
"5436","M","O","Low",195,207,155.8,153.2,598.7,186.2,203.9,204.4,178.5,60.68,96,9.060306,8.000656,3314.489,0.8779958,19.33177,0.089
"5437","M","O","Low",194.5,206.4,155.3,152.9,597.6,185.7,203.3,203,177.9,60.54,95.8,8.882793,8.069641,3332.027,0.8765674,19.34692,0.089
"5438","M","O","Low",194.1,205.8,154.9,152.5,596.5,185.2,202.7,201.8,177.3,60.4,95.6,8.705702,7.933165,3409.333,0.8681902,19.34313,0.081
"5439","M","O","Low",193.6,205.2,154.4,152.2,595.3,184.8,202.1,200.7,176.7,60.27,95.4,8.70584,7.834653,3422.867,0.866466,19.35449,0.082
"5440","M","O","Low",193.2,204.6,153.9,151.8,594.2,184.3,201.5,199.6,176.1,60.12,95.2,8.528666,7.736228,3382.75,0.8669493,19.36459,0.078
"5441","M","O","Low",192.7,204.1,153.4,151.5,593,183.8,200.9,198.5,175.5,59.98,94.9,8.350976,7.668298,3374.503,0.8636339,19.37216,0.076
"5442","M","O","Low",192.2,203.5,153,151.1,591.9,183.4,200.3,197.5,174.9,59.85,94.8,8.173758,7.432794,3362.239,0.8611546,19.38478,0.077
"5443","M","O","Low",191.8,202.9,152.6,150.8,590.8,182.9,199.7,196.5,174.4,59.72,94.6,7.99611,7.83687,3403.374,0.8517184,19.38352,0.078
"5444","M","O","Low",191.3,202.3,152.3,150.4,589.7,182.5,199.1,195.5,173.9,59.6,94.4,7.818743,7.97442,3414.552,0.8512092,19.39488,0.075
"5445","M","O","Low",190.9,201.8,151.9,150.1,588.6,182,198.5,194.5,173.3,59.48,94.2,7.641099,7.975009,3402.594,0.8488176,19.39867,0.077
"5446","M","O","Low",190.4,201.2,151.4,149.7,587.4,181.5,197.9,193.5,172.8,59.38,94,7.641416,8.280186,3397.647,0.8427156,19.40498,0.08
"5447","M","O","Low",189.9,200.7,151,149.4,586.3,181.1,197.3,192.5,172.2,59.32,93.7,7.463715,8.280711,3405.137,0.8359828,19.40372,0.073
"5448","M","O","Low",189.5,200.1,150.7,149,585.2,180.6,196.7,191.6,171.5,59.25,93.5,7.463961,8.448629,3387.038,0.8397525,19.41332,0.072
"5449","M","O","Low",189,199.5,150.3,148.7,584.1,180.2,196.1,190.7,170.8,59.16,93.3,7.464319,8.212981,3379.248,0.8274761,19.42216,0.072
"5450","M","O","Low",188.5,199,150,148.4,583,179.7,195.5,189.8,170.1,59.07,93,7.286946,8.213709,3341.673,0.8251435,19.43527,0.071
"5451","M","O","Low",188.1,198.4,149.6,148,581.9,179.2,194.9,188.9,169.4,58.97,92.8,7.28731,8.21423,3309.504,0.8280335,19.44663,0.07
"5452","M","O","Low",187.6,197.8,149.2,147.7,580.7,178.8,194.3,187.9,168.7,58.86,92.6,7.287537,7.909973,3306.422,0.828596,19.44663,0.071
"5453","M","O","Low",187.1,197.3,148.9,147.3,579.6,178.3,193.7,187.1,168,58.76,92.4,7.2879,8.047564,3300.661,0.8246853,19.45042,0.07
"5454","M","O","Low",186.7,196.7,148.5,147,578.5,177.9,193.1,186.3,167.4,58.65,92.2,7.288126,7.880268,3271.676,0.8145301,19.46128,0.07
"5455","M","O","Low",186.2,196.2,148.1,146.7,577.4,177.4,192.5,185.5,166.8,58.55,92,7.288786,7.949572,3251.685,0.816733,19.46683,0.069
"5456","M","O","Low",185.7,195.6,147.7,146.3,576.3,177,191.9,184.6,166.2,58.45,91.8,7.466744,7.950084,3210.741,0.8151813,19.48576,0.066
"5457","M","O","Low",185.3,195.1,147.3,146,575.2,176.5,191.3,183.6,165.5,58.35,91.5,7.289439,7.645686,3145.774,0.8122634,19.511,0.065
"5458","M","O","Low",184.8,194.5,146.9,145.7,574,176,190.8,182.7,164.8,58.23,91.3,7.467285,7.547181,3102.721,0.8119158,19.52236,0.065
"5459","M","O","Low",184.4,193.9,146.5,145.3,572.8,175.6,190.2,181.8,164.1,58.12,91.1,7.289795,7.6162,3062.402,0.812424,19.53372,0.062
"5460","M","O","Low",183.9,193.4,146.1,145,571.7,175.1,189.6,181.1,163.5,58.03,90.9,7.28985,7.616699,3044.058,0.8123386,19.53751,0.062
"5461","M","O","Low",183.4,192.8,145.8,144.7,570.7,174.7,189,180.5,162.9,57.94,90.7,7.289979,7.617118,3017.981,0.8078868,19.5413,0.06
"183","SB","NO","High",152.5,67.78,407,111.5,774.2,250.7,331.2,561.4,655.4,126.7,270.1,176.8644,148.2542,8836.541,5.115056,8.124443,34.9
"184","SB","NO","High",154.7,68.72,402.8,112.8,774.8,253.8,334.1,562.2,652.2,127.8,268.4,160.584,160.7682,9456.13,5.170303,7.932894,18.8
"185","SB","NO","High",156.8,69.61,401.3,114.1,776.8,256.8,337,569,653.4,128.9,268.3,161.4682,170.4008,9545.884,5.166074,7.684833,25.5
"186","SB","NO","High",159,70.49,399.7,115.4,781.1,259.8,339.7,578.7,655.6,130,267.1,159.7227,205.2061,10129.13,5.121825,7.606699,53.8
"187","SB","NO","High",161.1,71.39,402.9,116.7,789.1,262.6,342.7,571.5,645.2,131.2,265.2,160.0828,220.9922,10185.51,5.229903,7.416405,75.6
"188","SB","NO","High",163.3,72.27,420.8,118,791.9,265.3,344.7,565,646,132.3,263.1,167.4435,210.8672,9911.081,8.014362,7.261397,63.2
"189","SB","NO","High",165.4,73.08,441.2,119.3,793.9,268,346,564.9,656.5,133.2,261.3,166.0526,142.7399,8330.075,8.079794,8.41072,43.8
"190","SB","NO","High",167.5,73.88,458.5,120.5,795.5,270.5,347.1,566.8,663.4,134.1,259.3,168.6847,92.98251,6638.47,8.140869,9.352343,16.6
"191","SB","NO","High",169.6,74.66,471.9,121.8,797.5,272.9,348.2,568.1,665.1,134.9,257.5,167.6469,65.86394,5134.096,8.138838,9.978689,10.2
"192","SB","NO","High",171.6,75.43,482.8,123.1,800,275.2,349.4,567.3,663.7,135.7,256,174.1334,49.89906,3758.941,8.150859,10.22192,7.54
"193","SB","NO","High",173.7,76.21,491.4,124.4,802,277.5,350.7,565.8,662.2,136.5,254.8,167.3118,42.52988,3133.17,8.238441,10.66454,6.09
"194","SB","NO","High",175.7,76.98,497.5,125.7,804,279.6,352.1,569,664,137.2,254,173.9756,33.35135,2100.807,8.328988,10.78805,5.03
"195","SB","NO","High",177.7,77.76,502.6,127,805,281.6,353.6,577.4,667.8,137.8,253.5,173.4592,32.30921,2264.639,8.41699,10.60909,6.23
"196","SB","NO","High",179.6,78.53,507.5,128.3,806,283.6,355.1,587.9,673.6,138.4,253.2,171.5341,29.41614,2045.27,8.347851,11.40811,7.98
"197","SB","NO","High",181.6,79.3,513.7,129.5,807,285.5,356.7,595.9,681.2,138.9,253.6,175.7445,37.81704,2905.985,8.262344,11.76885,2.4
"198","SB","NO","High",183.5,80.1,519.8,130.8,807,287.3,358.8,595.6,691.4,139.5,255.2,175.7498,42.21174,3571.7,8.167649,11.4878,2.89
"199","SB","NO","High",185.5,81,518.2,132.1,805,289.2,360.7,592.1,700.9,140,259.9,171.2056,40.05177,3376.599,8.082771,11.65794,2.38
"200","SB","NO","High",187.4,81.9,515.5,133.3,805,291.1,361.8,594.8,709.3,140.4,264.4,169.1078,36.37461,3047.18,7.985487,11.83973,2.04
"201","SB","NO","High",189.3,82.9,510.1,134.6,804,293,363.6,598.7,713.7,140.9,269.2,164.7328,36.51275,3080.417,7.605305,11.94404,2.32
"202","SB","NO","High",191.2,83.9,504.2,135.9,802,295,366.1,589.5,719.2,141.3,272.1,159.13,36.58337,3103.379,5.855948,12.09527,2.76
"203","SB","NO","High",193.1,85,496.8,137.1,801,297,369.1,579.2,720.9,141.7,272.4,161.9399,34.18967,2875.012,6.851268,12.04864,2.41
"204","SB","NO","High",195,86,498.8,138.4,797.8,299.1,371.8,570.7,715.8,142.2,273,164.5776,32.67419,2694.049,7.424474,11.98436,2.26
"205","SB","NO","High",196.9,87.1,513.6,139.6,793.2,301.2,372.5,568.8,713.5,142.6,274.1,164.0581,32.03582,2579.221,7.47,11.93269,2.68
"206","SB","NO","High",198.8,88.2,528.8,140.9,789.9,303.2,372.1,571.6,712.9,143,275.6,162.6639,33.3866,2752.969,7.295372,11.80132,3.59
"207","SB","NO","High",200.7,89.3,539.9,142.1,787.5,305.3,371.5,576.1,715.4,143.4,276.8,158.811,36.4946,3104.493,7.407603,11.70176,4.84
"208","SB","NO","High",202.6,90.5,547.4,143.4,785.4,307.5,370.8,577.7,717.3,143.9,277.9,173.1957,32.58211,2444.065,7.416054,11.87694,5.17
"209","SB","NO","High",204.5,91.7,550.7,144.6,784.2,309.7,370.1,580.6,718.6,144.3,279.3,208.7859,29.98616,2316.5,7.342381,10.83972,3.49
"210","SB","NO","High",206.4,92.8,548.9,145.8,783.5,311.9,369.8,578,714.8,144.7,279.3,214.9371,36.43253,2882.002,7.361012,10.21814,2.17
"211","SB","NO","High",208.3,94,536.9,147,779.4,314,371.6,564.8,693.9,145.1,277.5,202.6707,41.60719,3602.377,7.317327,10.17125,7.29
"212","SB","NO","High",210.2,95.1,532.6,148.2,774.4,316.1,373,554.2,691,145.5,278.7,200.9286,34.41205,2661.33,7.136277,10.71819,4.21
"213","SB","NO","High",212,96.3,539.3,149.5,771.3,318.1,373.5,543.7,688.3,145.9,278.2,188.487,32.39083,2311.829,7.026746,11.66335,3.76
"214","SB","NO","High",213.8,97.5,540.6,150.7,768.7,320.1,374.2,533.9,680.1,146.3,276,193.229,42.93698,3204.153,6.981601,11.00552,8.7
"215","SB","NO","High",215.6,98.5,528.9,151.9,764.7,321.9,376.1,522.4,662.3,146.8,271.3,207.6077,45.44381,3522.102,6.921411,10.03893,17.4
"216","SB","NO","High",217.3,99.5,517.6,153.1,760.7,323.6,377.6,511.2,655.1,147.3,269.9,210.9487,43.37922,3360.001,6.955041,9.775291,12.7
"217","SB","NO","High",219,100.5,509.1,154.3,757.5,325.1,378.3,498.9,648.2,147.7,268.3,211.3035,36.00968,2469.346,6.976383,10.09664,8.98
"218","SB","NO","High",220.7,101.5,501.2,155.4,753.9,326.4,378.9,490.1,640.8,148,265.7,208.6826,32.09558,1965.547,6.96672,10.40539,7.22
"219","SB","NO","High",222.3,102.4,494.8,156.6,749.2,327.6,380.3,487.4,642.9,148.3,262.6,201.8555,30.4795,1923.832,6.857109,10.64986,6.58
"220","SB","NO","High",223.9,103.3,489.5,157.7,746.9,328.7,380.6,497.7,659.6,148.6,261.4,188.7121,31.09027,1901.62,6.763011,11.59878,4.2
"221","SB","NO","High",225.4,104.1,485.2,158.8,746.5,329.6,379.9,512.6,676.4,148.9,260.6,176.4459,37.23886,2724.774,6.61488,11.73363,6.11
"222","SB","NO","High",226.8,105,481.8,159.9,746.9,330.4,379.1,526.7,686,149,260.4,182.4171,35.51538,2714.226,6.382512,11.30138,8.44
"223","SB","NO","High",228.2,105.8,478.1,160.9,747.6,331.2,378.6,537.4,692.3,149.1,261,185.7628,29.20567,1947.607,6.269866,11.60131,6.15
"224","SB","NO","High",229.6,106.7,475.1,161.9,748.4,331.9,378.2,543.4,700.1,149.2,262.7,183.3165,26.31056,1533.679,6.236873,12.50738,5.38
"225","SB","NO","High",230.9,107.6,475.3,162.9,749.1,332.5,377.6,547.8,706.2,149.3,264.4,164.207,27.89651,1778.365,6.209277,13.34541,2.92
"226","SB","NO","High",232.2,108.5,476.2,163.9,749.4,333.2,377.1,553.2,708,149.5,266.3,168.7759,25.27024,1434.224,6.188356,13.40212,2.04
"227","SB","NO","High",233.5,109.5,475.7,164.8,749.4,333.9,376.9,559.8,703.6,149.6,267.4,169.8395,23.11732,1235.166,6.178695,13.5735,1.11
"228","SB","NO","High",234.8,110.4,476.4,165.8,749.4,334.6,376.6,568.5,702.7,149.6,267.6,158.438,23.52241,1274.059,6.125395,13.93266,1.43
"229","SB","NO","High",236.1,111.3,478.6,166.7,749.9,335.2,376.4,574.8,707.6,149.7,267.3,160.2043,25.67929,1754.652,6.060429,13.32306,1.61
"230","SB","NO","High",237.3,112.2,480.8,167.5,750.5,335.9,376,576.2,712.3,149.7,266.5,165.6429,25.68082,1775.563,6.003893,12.79377,2.58
"231","SB","NO","High",238.5,113.1,480.3,168.4,751.1,336.5,375.7,578.2,709.3,149.7,264,168.1099,25.04243,1648.273,5.560752,12.64507,3.24
"232","SB","NO","High",239.7,113.9,477.1,169.3,751.5,337.1,375.5,579.9,693.1,149.7,260.2,172.1519,23.6966,1499.75,5.257318,12.49762,3.12
"233","SB","NO","High",240.8,114.7,472.5,170.1,752.1,337.6,375.5,584.6,672.7,149.8,255.9,176.1975,22.75463,1358.538,4.604928,12.27708,2.69
"234","SB","NO","High",241.9,115.5,467.4,170.9,753,337.9,375.5,589.5,651.3,149.8,251.8,179.1829,22.21635,1339.2,4.778522,11.93052,3.49
"235","SB","NO","High",243,116.2,462.1,171.7,754.1,338.1,375.8,592.7,629.9,149.8,248.5,180.5923,21.81365,1304.157,5.720277,11.63029,4.03
"236","SB","NO","High",243.9,117,457.2,172.4,755.5,338.1,376,595.8,611.7,149.8,245.7,177.2627,21.98283,1338.49,6.293063,11.53704,3.84
"237","SB","NO","High",244.9,117.7,452.6,173.1,757.2,338.1,376.3,600.2,597.3,149.6,243.2,172.1823,22.15147,1430.165,6.516494,11.50146,5.45
"238","SB","NO","High",245.8,118.5,448.2,173.8,758.7,337.9,376.7,604.9,584.9,149.4,240.8,160.7813,23.66836,1754.509,6.50823,11.55216,8.46
"239","SB","NO","High",246.6,119.2,444,174.5,759.9,337.6,377,607.4,573.9,149.2,238.8,154.9976,23.90534,1817.724,6.346707,11.72451,6.01
"243","SB","NO","Medium",249.5,122.2,433.3,173.8,763.4,335.6,378.2,595.7,569.7,148,236.8,116.3973,20.68121,1218.107,5.702473,13.85256,2.11
"244","SB","NO","Medium",250.2,123,432,173.8,764,335,378.6,587.2,568.8,147.6,236.7,110.083,17.08651,1000.096,5.602168,14.21584,1.11
"245","SB","NO","Medium",250.8,123.7,430.1,174,763.9,334.4,379.4,577,565.2,147.1,235.8,106.0481,15.50787,917.9294,5.514722,14.37929,1.26
"246","SB","NO","Medium",251.3,124.5,429.7,174.3,766.5,333.8,379.6,569.1,573,146.7,236.2,103.596,14.8711,946.3665,5.460379,14.46498,1.4
"247","SB","NO","Medium",251.9,125.4,433,174.6,774.1,333.1,378.1,579.1,595.8,146.2,238.4,101.1383,14.70473,969.0869,5.466769,14.52925,1.74
"248","SB","NO","Medium",252.3,126.3,442,175,784.4,332.6,376.6,597.4,615.9,145.7,241.5,96.92979,14.77353,1040.163,5.522236,14.66786,1.65
"249","SB","NO","Medium",252.8,127.2,452.1,175.4,794.9,332.1,375.4,612.7,629,145.2,244.2,97.2831,14.53959,1062.017,5.519474,14.60775,1.78
"250","SB","NO","Medium",253.3,128.1,459.5,175.7,805,331.7,374.7,622.4,638.1,144.7,246.5,99.92206,13.43269,970.1163,5.516567,14.52962,2.06
"251","SB","NO","Medium",253.7,129.1,463.2,176.1,814,331.4,374.4,633.5,642.8,144.2,248.3,101.6788,12.9637,939.2974,5.543808,14.4758,2.02
"252","SB","NO","Medium",254.2,130.1,463.6,176.4,823,331.3,374.4,643.6,643.8,143.9,249.4,103.0877,12.49441,975.3398,5.580186,14.40775,2.25
"253","SB","NO","Medium",254.7,131,464.6,176.7,830,331.2,374.6,649.6,644,143.5,250.1,104.3193,12.26046,1022.917,4.712115,14.3993,1.61
"254","SB","NO","Medium",255.2,132,468.6,177,837,331.1,375.1,650.4,646.9,143.2,251,103.094,12.32919,1083.176,4.418125,14.44466,2.04
"255","SB","NO","Medium",255.8,132.9,470.3,177.4,843,331.2,375.8,653.6,656.6,142.9,251.9,99.23315,17.0992,1989.591,5.092356,14.31648,2.43
"256","SB","NO","Medium",256.3,133.9,467.5,177.7,849,331.3,376.5,656.9,672.3,142.5,252.8,111.8867,37.1531,6408.721,6.545969,11.50234,7.03
"257","SB","NO","Medium",256.8,134.8,460.9,178,855,331.6,377.3,658.9,684.4,142.3,253.1,123.135,46.78914,7750.732,6.976483,10.08808,17.4
"258","SB","NO","Medium",257.3,135.8,453.8,178.3,860,331.8,378.1,660.3,695,142.1,253.4,128.5878,56.11204,8670.374,7.11605,9.356124,25.9
"259","SB","NO","Medium",257.9,136.8,448,178.6,864,332.2,378.9,659.7,704.3,141.8,253.4,130.5285,65.11151,9261.506,7.210626,9.030978,31.8
"260","SB","NO","Medium",258.4,137.7,443.1,178.9,867,332.6,379.7,653.9,715.8,141.7,253.3,131.7639,70.19601,9573.089,7.101388,8.80895,32.9
"261","SB","NO","Medium",259,138.6,438.4,179.3,868,333,380.4,643,724.2,141.5,253.5,134.2285,71.15649,9720.737,6.930877,8.724516,33
"262","SB","NO","Medium",259.6,139.5,433.9,179.6,870,333.4,382.7,631.6,715.9,141.5,252.2,137.5682,63.75639,9563.608,6.917188,8.760838,30.8
"263","SB","NO","Medium",260.2,140.4,426.2,179.9,866,333.8,386.7,614,704.7,141.4,253,139.8597,59.26059,9510.579,6.927171,8.683968,32.6
"264","SB","NO","Medium",260.7,141.3,419.4,180.3,864,334.2,387.6,597.2,715,141.4,256.1,141.6205,52.45198,9386.745,7.003445,8.636079,29.8
"265","SB","NO","Medium",261.3,142.3,414.1,180.6,866,334.6,387.5,582.9,726.8,141.3,257.9,140.2257,37.64025,8398.714,6.990886,8.837484,27.3
"266","SB","NO","Medium",261.9,143.4,409.1,180.9,868,335,387.2,573.3,731.3,141.3,258.8,136.714,33.64388,7959.585,7.019475,9.029028,24
"267","SB","NO","Medium",262.5,144.4,404.3,181.2,870,335.4,386.9,568.5,729.8,141.3,258.6,137.0719,37.16967,8229.301,7.028987,9.049191,20
"268","SB","NO","Medium",263,145.3,399.7,182,872,335.9,386.5,561.6,727.1,141.3,258,137.4258,36.59666,8302,6.909852,9.170166,15.6
"269","SB","NO","Medium",263.6,146.3,395.1,184.3,874,336.3,386.1,552.3,724.5,141.5,257.8,137.0797,30.60405,8016.409,6.81088,9.383132,14.7
"270","SB","NO","Medium",264.2,147.3,390.4,185.5,875,336.8,385.7,542.8,724.6,141.6,257.5,135.6756,24.62291,7396.537,6.789808,9.695652,12.1
"271","SB","NO","Medium",264.7,148.2,385.6,186.1,876,337.2,385.2,534.2,724.3,141.7,257.1,134.278,20.23918,6539.381,6.777648,10.20728,10.1
"272","SB","NO","Medium",265.3,149.2,381.5,186.6,878,337.7,384.7,528.7,724.5,141.7,256.8,119.5191,17.14688,3277.485,6.697659,12.89897,5.01
"273","SB","NO","Medium",265.9,150.1,378.1,187,879,338.1,384.2,526.2,721.7,141.8,256,125.326,41.60065,5880.944,6.550049,11.41073,4.15
"274","SB","NO","Medium",266.4,151,373.9,187.4,880,338.5,383.7,526.9,715.4,141.9,254.6,129.7285,41.9741,6332.438,6.405523,10.50998,7.09
"275","SB","NO","Medium",267,151.9,369.8,187.8,881,338.9,383.2,531.1,702.4,142,253,130.0893,35.9692,5597.494,6.327077,10.58811,6.58
"276","SB","NO","Medium",267.6,152.7,366.2,188.1,882,339.2,382.7,537.4,687.1,142.1,251.5,129.5711,26.76354,4201.609,6.257288,10.93495,6.59
"277","SB","NO","Medium",268.1,153.6,363.1,188.5,884,339.5,382.1,543.7,673.3,142.1,250.4,130.4561,19.57593,2916.03,6.106759,11.2563,4.3
"278","SB","NO","Medium",268.6,154.4,360.3,188.8,885,339.7,381.5,550.4,664.1,142.2,249.6,130.4651,17.11663,2481.184,5.066185,11.21695,3.16
"279","SB","NO","Medium",269.1,155.2,359.1,189.1,886,339.8,380.9,552.3,665.1,142.2,249.5,128.0082,15.83929,2380.624,6.362175,11.2311,4.23
"280","SB","NO","Medium",269.6,156,358.4,189.4,887,339.9,380.4,554.7,668.6,142.2,249.4,125.9069,16.78367,3089.727,7.418253,11.26638,5.15
"281","SB","NO","Medium",270.1,156.8,358,189.7,887,340,379.8,558.1,672.9,142.2,249.4,126.0861,16.24519,3141.698,7.500813,11.25154,5.51
"282","SB","NO","Medium",270.5,157.6,357.7,189.6,888,340,379.3,564,669.7,142.2,249,126.4468,15.43917,3058.286,7.311307,11.31582,6.7
